"","Year","Month","tmax","tmin","af","rain","sun","date","month","station"
"326",1984,"2",7.9,0.8,10,36.7,80.2,1984-02-15,"Feb","hurn"
"327",1984,"3",9,1.2,10,73.4,87.8,1984-03-15,"Mar","hurn"
"328",1984,"4",14.4,1.6,11,0.9,247.1,1984-04-15,"Apr","hurn"
"329",1984,"5",15.1,5.7,1,79.6,157.9,1984-05-15,"May","hurn"
"330",1984,"6",20.6,9.2,0,27,295,1984-06-15,"Jun","hurn"
"331",1984,"7",22.7,10.1,0,13.7,276.1,1984-07-15,"Jul","hurn"
"332",1984,"8",23.2,11.6,0,14.9,200.8,1984-08-15,"Aug","hurn"
"333",1984,"9",18.7,10,0,55.5,118.8,1984-09-15,"Sep","hurn"
"334",1984,"10",15.3,7.2,1,91.3,86.5,1984-10-15,"Oct","hurn"
"335",1984,"11",12.1,4.4,7,146.9,61.2,1984-11-15,"Nov","hurn"
"336",1984,"12",9.7,0.9,14,99.8,62,1984-12-15,"Dec","hurn"
"337",1985,"1",4.2,-3.4,24,80.9,80.1,1985-01-15,"Jan","hurn"
"338",1985,"2",6.5,-0.8,16,44.6,80.5,1985-02-15,"Feb","hurn"
"339",1985,"3",9,0.1,16,59.2,117.9,1985-03-15,"Mar","hurn"
"340",1985,"4",13.6,3.7,4,45.7,157.3,1985-04-15,"Apr","hurn"
"341",1985,"5",16.4,6.8,1,37,195.5,1985-05-15,"May","hurn"
"342",1985,"6",18.2,8.9,0,61.6,191.4,1985-06-15,"Jun","hurn"
"343",1985,"7",22,10.9,0,45.5,232.5,1985-07-15,"Jul","hurn"
"344",1985,"8",19,11.4,0,115.8,189,1985-08-15,"Aug","hurn"
"345",1985,"9",19.3,9.5,0,30.5,150.2,1985-09-15,"Sep","hurn"
"346",1985,"10",15.1,7.1,1,25.5,115.1,1985-10-15,"Oct","hurn"
"347",1985,"11",8.4,-0.1,17,55.9,86.4,1985-11-15,"Nov","hurn"
"348",1985,"12",10,4.2,6,120.2,42.6,1985-12-15,"Dec","hurn"
"349",1986,"1",8,0.1,14,134.6,66.5,1986-01-15,"Jan","hurn"
"350",1986,"2",2.4,-3.3,24,5.9,76.6,1986-02-15,"Feb","hurn"
"351",1986,"3",8.9,1.3,10,69.1,106,1986-03-15,"Mar","hurn"
"352",1986,"4",10.3,1.5,10,64.2,154.7,1986-04-15,"Apr","hurn"
"353",1986,"5",14.5,6.9,1,72.6,192.4,1986-05-15,"May","hurn"
"354",1986,"6",20.7,9.8,0,20.6,224,1986-06-15,"Jun","hurn"
"355",1986,"7",21.4,11.5,0,43.4,190.6,1986-07-15,"Jul","hurn"
"356",1986,"8",18.5,10.2,0,107.9,171.7,1986-08-15,"Aug","hurn"
"357",1986,"9",16.6,5.7,0,28.7,161.6,1986-09-15,"Sep","hurn"
"358",1986,"10",15.8,6.9,1,77.1,110.6,1986-10-15,"Oct","hurn"
"359",1986,"11",12.2,3.9,5,138.4,79.6,1986-11-15,"Nov","hurn"
"360",1986,"12",10.2,2.2,13,125.4,64.5,1986-12-15,"Dec","hurn"
"361",1987,"1",3.9,-1.7,19,10.3,65.8,1987-01-15,"Jan","hurn"
"362",1987,"2",7.8,0.1,13,64.9,82.2,1987-02-15,"Feb","hurn"
"363",1987,"3",8.8,1,13,88.4,123.9,1987-03-15,"Mar","hurn"
"364",1987,"4",14.2,4.5,3,65.2,196.6,1987-04-15,"Apr","hurn"
"365",1987,"5",16.2,5.8,0,17.8,242.5,1987-05-15,"May","hurn"
"366",1987,"6",18.3,9,0,60.1,171.5,1987-06-15,"Jun","hurn"
"367",1987,"7",21.8,11.1,0,74.6,206.3,1987-07-15,"Jul","hurn"
"368",1987,"8",21.6,10.5,0,26,191.6,1987-08-15,"Aug","hurn"
"369",1987,"9",18.8,10.1,1,37.1,145.7,1987-09-15,"Sep","hurn"
"370",1987,"10",14.7,6.1,4,152.7,112.6,1987-10-15,"Oct","hurn"
"371",1987,"11",10.4,3.3,6,81.1,67.2,1987-11-15,"Nov","hurn"
"372",1987,"12",8.7,3.5,7,50.3,44.4,1987-12-15,"Dec","hurn"
"373",1988,"1",9.3,2.8,8,160.5,63,1988-01-15,"Jan","hurn"
"374",1988,"2",9.1,0.5,12,52.8,138.1,1988-02-15,"Feb","hurn"
"375",1988,"3",10.7,3.6,7,87,101.3,1988-03-15,"Mar","hurn"
"376",1988,"4",12.8,3.4,8,35.3,185.3,1988-04-15,"Apr","hurn"
"377",1988,"5",17.4,7.6,1,28.8,237.8,1988-05-15,"May","hurn"
"378",1988,"6",19.9,9.7,0,19.7,176.7,1988-06-15,"Jun","hurn"
"379",1988,"7",18.9,11.4,0,74.1,194.8,1988-07-15,"Jul","hurn"
"380",1988,"8",20.4,10.5,0,70.1,178.1,1988-08-15,"Aug","hurn"
"381",1988,"9",18.3,9.5,1,35.9,159.7,1988-09-15,"Sep","hurn"
"382",1988,"10",15.4,7.5,2,118.7,117.5,1988-10-15,"Oct","hurn"
"383",1988,"11",10.8,0.7,19,22.5,106,1988-11-15,"Nov","hurn"
"384",1988,"12",10.7,4,5,23,49.4,1988-12-15,"Dec","hurn"
"385",1989,"1",10.1,2.3,10,34.5,70.7,1989-01-15,"Jan","hurn"
"386",1989,"2",10.4,2,12,79.9,93.6,1989-02-15,"Feb","hurn"
"387",1989,"3",12,4,5,93.4,105.2,1989-03-15,"Mar","hurn"
"388",1989,"4",11.3,2.1,9,67.6,175.8,1989-04-15,"Apr","hurn"
"389",1989,"5",19.9,7.3,0,12.2,317.4,1989-05-15,"May","hurn"
"390",1989,"6",20.8,8.9,0,38,277,1989-06-15,"Jun","hurn"
"391",1989,"7",24.9,12.4,0,29.3,296.1,1989-07-15,"Jul","hurn"
"392",1989,"8",23,10.6,0,40.5,284.5,1989-08-15,"Aug","hurn"
"393",1989,"9",20,9.8,0,36.9,132.3,1989-09-15,"Sep","hurn"
"394",1989,"10",16.5,7.9,0,87.7,99.9,1989-10-15,"Oct","hurn"
"395",1989,"11",11.3,3,7,56.1,104,1989-11-15,"Nov","hurn"
"396",1989,"12",9.3,2.3,10,203.9,38.5,1989-12-15,"Dec","hurn"
"397",1990,"1",10.5,4.1,6,130.2,45.5,1990-01-15,"Jan","hurn"
"398",1990,"2",11.2,5.5,0,172.5,88.8,1990-02-15,"Feb","hurn"
"399",1990,"3",12.4,3.3,6,6.2,155.2,1990-03-15,"Mar","hurn"
"400",1990,"4",13.9,2.4,7,41.4,242.1,1990-04-15,"Apr","hurn"
"401",1990,"5",19.5,6,0,13.9,284.1,1990-05-15,"May","hurn"
"402",1990,"6",17.8,9.3,0,50.2,139.2,1990-06-15,"Jun","hurn"
"403",1990,"7",23,10.4,0,12.4,310.4,1990-07-15,"Jul","hurn"
"404",1990,"8",24.4,11.8,0,21.4,266.8,1990-08-15,"Aug","hurn"
"405",1990,"9",19.8,6.8,1,36.9,183.9,1990-09-15,"Sep","hurn"
"406",1990,"10",16.1,8.5,1,95.3,109,1990-10-15,"Oct","hurn"
"407",1990,"11",11,3.9,4,57.3,96.2,1990-11-15,"Nov","hurn"
"408",1990,"12",7.8,1.1,12,66.5,70.4,1990-12-15,"Dec","hurn"
"409",1991,"1",7.4,1,12,97.1,73.7,1991-01-15,"Jan","hurn"
"410",1991,"2",5.6,-2.5,20,35.7,87,1991-02-15,"Feb","hurn"
"411",1991,"3",11.9,4,7,96.9,104.1,1991-03-15,"Mar","hurn"
"412",1991,"4",12.5,3.4,5,44.2,169.6,1991-04-15,"Apr","hurn"
"413",1991,"5",16.3,6.4,1,10.7,175.9,1991-05-15,"May","hurn"
"414",1991,"6",16.5,8.9,0,111.5,161.7,1991-06-15,"Jun","hurn"
"415",1991,"7",21.3,12.4,0,78.2,219.3,1991-07-15,"Jul","hurn"
"416",1991,"8",22.8,11.7,0,12.1,260.2,1991-08-15,"Aug","hurn"
"417",1991,"9",20.8,9.5,0,65.6,185.6,1991-09-15,"Sep","hurn"
"418",1991,"10",14.2,6.5,3,96.4,89.7,1991-10-15,"Oct","hurn"
"419",1991,"11",10.8,2.9,9,51.4,67.7,1991-11-15,"Nov","hurn"
"420",1991,"12",8.7,1.3,11,35.2,53.5,1991-12-15,"Dec","hurn"
"421",1992,"1",7,0.2,17,20.2,66.8,1992-01-15,"Jan","hurn"
"422",1992,"2",9.2,1.2,14,31.8,60.2,1992-02-15,"Feb","hurn"
"423",1992,"3",11.3,3.8,2,60.1,70.8,1992-03-15,"Mar","hurn"
"424",1992,"4",12.9,4.4,5,83.9,158.6,1992-04-15,"Apr","hurn"
"425",1992,"5",19.4,7.9,0,21.5,279.5,1992-05-15,"May","hurn"
"426",1992,"6",21.4,9.4,0,28.4,253.8,1992-06-15,"Jun","hurn"
"427",1992,"7",20.9,12.6,0,51.1,169.7,1992-07-15,"Jul","hurn"
"428",1992,"8",20.3,12.3,0,89.7,151.2,1992-08-15,"Aug","hurn"
"429",1992,"9",17.8,10.6,0,97.7,130.6,1992-09-15,"Sep","hurn"
"430",1992,"10",12.6,3.4,7,52.7,126.7,1992-10-15,"Oct","hurn"
"431",1992,"11",12.4,4.2,3,148.4,71.4,1992-11-15,"Nov","hurn"
"432",1992,"12",7.7,0.6,16,96.5,65.1,1992-12-15,"Dec","hurn"
"433",1993,"1",10.2,3.2,8,101.8,38.8,1993-01-15,"Jan","hurn"
"434",1993,"2",7.9,2.3,6,9.8,62.6,1993-02-15,"Feb","hurn"
"435",1993,"3",10.8,1.4,13,54.4,139.9,1993-03-15,"Mar","hurn"
"436",1993,"4",13.8,5.8,4,98.8,129,1993-04-15,"Apr","hurn"
"437",1993,"5",16.9,7.8,0,51.1,190.3,1993-05-15,"May","hurn"
"438",1993,"6",20.4,10.1,0,57.2,230.2,1993-06-15,"Jun","hurn"
"439",1993,"7",20.6,11.1,0,56.7,189.7,1993-07-15,"Jul","hurn"
"440",1993,"8",20.8,9.3,0,35.6,234.2,1993-08-15,"Aug","hurn"
"441",1993,"9",17.3,7.8,0,153.3,130,1993-09-15,"Sep","hurn"
"442",1993,"10",12.8,5.3,5,163.5,118.8,1993-10-15,"Oct","hurn"
"443",1993,"11",9.4,0.3,15,76.9,78.2,1993-11-15,"Nov","hurn"
"444",1993,"12",9.7,2.8,6,178.7,64,1993-12-15,"Dec","hurn"
"445",1994,"1",9.4,2.1,9,130.2,75.5,1994-01-15,"Jan","hurn"
"446",1994,"2",8.2,0.2,14,112.6,66.3,1994-02-15,"Feb","hurn"
"447",1994,"3",11.8,4.5,4,65.8,111.2,1994-03-15,"Mar","hurn"
"448",1994,"4",12.5,3.9,2,54.3,187.9,1994-04-15,"Apr","hurn"
"449",1994,"5",15.1,7.3,0,81.7,165.6,1994-05-15,"May","hurn"
"450",1994,"6",19.8,9.2,0,19.2,268,1994-06-15,"Jun","hurn"
"451",1994,"7",23.9,12.4,0,22.6,269.2,1994-07-15,"Jul","hurn"
"452",1994,"8",21.9,12,0,41.6,195.1,1994-08-15,"Aug","hurn"
"453",1994,"9",18,9,0,84.3,144.3,1994-09-15,"Sep","hurn"
"454",1994,"10",15.8,5.4,5,133.9,169.4,1994-10-15,"Oct","hurn"
"455",1994,"11",13.6,8.4,0,99.1,30.5,1994-11-15,"Nov","hurn"
"456",1994,"12",10.9,3.1,9,109,60.9,1994-12-15,"Dec","hurn"
"457",1995,"1",9.2,1.9,8,166.1,50.5,1995-01-15,"Jan","hurn"
"458",1995,"2",10.8,4.4,3,125.3,67,1995-02-15,"Feb","hurn"
"459",1995,"3",10.8,0.6,16,40.8,180.1,1995-03-15,"Mar","hurn"
"460",1995,"4",14.1,4.2,4,27.6,168.6,1995-04-15,"Apr","hurn"
"461",1995,"5",17.6,6,2,25.2,260.7,1995-05-15,"May","hurn"
"462",1995,"6",21.3,9.3,0,7.1,239.7,1995-06-15,"Jun","hurn"
"463",1995,"7",24.6,13.4,0,14.8,245.4,1995-07-15,"Jul","hurn"
"464",1995,"8",26.9,12.8,0,4.7,299.8,1995-08-15,"Aug","hurn"
"465",1995,"9",19,8.9,0,171.5,151.3,1995-09-15,"Sep","hurn"
"466",1995,"10",17.3,9.6,0,51.9,118.2,1995-10-15,"Oct","hurn"
"467",1995,"11",12.3,3.6,11,121.9,84.4,1995-11-15,"Nov","hurn"
"468",1995,"12",6.2,0.8,14,80.8,49.1,1995-12-15,"Dec","hurn"
"469",1996,"1",7.9,3.7,4,74.5,32.1,1996-01-15,"Jan","hurn"
"470",1996,"2",6.9,-1.1,17,93.7,110.5,1996-02-15,"Feb","hurn"
"471",1996,"3",8.8,1.4,9,55.4,84,1996-03-15,"Mar","hurn"
"472",1996,"4",13.2,3.9,7,36.2,149,1996-04-15,"Apr","hurn"
"473",1996,"5",14.2,4.7,3,53.8,192.5,1996-05-15,"May","hurn"
"474",1996,"6",19.8,8.4,0,35.7,294.5,1996-06-15,"Jun","hurn"
"475",1996,"7",22.6,10.9,0,16.6,260,1996-07-15,"Jul","hurn"
"476",1996,"8",22,10.9,0,83.4,255.2,1996-08-15,"Aug","hurn"
"477",1996,"9",18.7,8.5,0,37.4,156.3,1996-09-15,"Sep","hurn"
"478",1996,"10",16,8.4,0,61,136,1996-10-15,"Oct","hurn"
"479",1996,"11",10.8,1.8,16,145.7,105.3,1996-11-15,"Nov","hurn"
"480",1996,"12",6.4,0.8,11,37.7,62.6,1996-12-15,"Dec","hurn"
"481",1997,"1",5.6,-1,18,20.7,54.6,1997-01-15,"Jan","hurn"
"482",1997,"2",10.4,3.7,6,99.7,57.4,1997-02-15,"Feb","hurn"
"483",1997,"3",12.7,3.7,5,34.7,142.4,1997-03-15,"Mar","hurn"
"484",1997,"4",15.2,1.7,12,21.1,242.8,1997-04-15,"Apr","hurn"
"485",1997,"5",17.3,6.7,1,43.4,262,1997-05-15,"May","hurn"
"486",1997,"6",18.7,11,0,116,155.5,1997-06-15,"Jun","hurn"
"487",1997,"7",22.5,11.3,0,10.8,273.9,1997-07-15,"Jul","hurn"
"488",1997,"8",23.3,14.7,0,117.1,176.8,1997-08-15,"Aug","hurn"
"489",1997,"9",19.9,8.3,0,10.3,194.3,1997-09-15,"Sep","hurn"
"490",1997,"10",16.3,6.3,6,64.9,163.2,1997-10-15,"Oct","hurn"
"491",1997,"11",12.8,4.8,9,169.5,80.3,1997-11-15,"Nov","hurn"
"492",1997,"12",10,2.4,12,107.2,68.1,1997-12-15,"Dec","hurn"
"493",1998,"1",9.3,2.4,12,128.4,80.9,1998-01-15,"Jan","hurn"
"494",1998,"2",11,1.6,9,14.1,101.4,1998-02-15,"Feb","hurn"
"495",1998,"3",12,4.8,6,72.2,94,1998-03-15,"Mar","hurn"
"496",1998,"4",12.2,4.1,5,93.1,147.6,1998-04-15,"Apr","hurn"
"497",1998,"5",19.7,8.7,1,36.7,246.9,1998-05-15,"May","hurn"
"498",1998,"6",18.7,11,0,94.7,182.9,1998-06-15,"Jun","hurn"
"499",1998,"7",20.2,11.7,0,54.2,192.1,1998-07-15,"Jul","hurn"
"500",1998,"8",22.7,9.9,0,18,272.1,1998-08-15,"Aug","hurn"
"501",1998,"9",19.8,11,0,100.1,157.8,1998-09-15,"Sep","hurn"
"502",1998,"10",15.3,7.7,1,146.1,114.2,1998-10-15,"Oct","hurn"
"503",1998,"11",10.8,2.5,9,57,124.9,1998-11-15,"Nov","hurn"
"504",1998,"12",9.9,2.2,9,95.3,41.3,1998-12-15,"Dec","hurn"
"505",1999,"1",10,2.5,6,132.4,72.7,1999-01-15,"Jan","hurn"
"506",1999,"2",9.2,2.1,7,36.2,88.7,1999-02-15,"Feb","hurn"
"507",1999,"3",11.7,2.4,10,27.8,142.6,1999-03-15,"Mar","hurn"
"508",1999,"4",14,4.8,6,86.4,176,1999-04-15,"Apr","hurn"
"509",1999,"5",18.1,8.7,0,15.6,190.4,1999-05-15,"May","hurn"
"510",1999,"6",19.3,8.5,0,65.8,225.2,1999-06-15,"Jun","hurn"
"511",1999,"7",24,12,0,6.4,269.1,1999-07-15,"Jul","hurn"
"512",1999,"8",21.5,12.2,0,101.1,195,1999-08-15,"Aug","hurn"
"513",1999,"9",20.4,11.4,0,131.2,176.3,1999-09-15,"Sep","hurn"
"514",1999,"10",15.7,6.1,3,77.8,154.6,1999-10-15,"Oct","hurn"
"515",1999,"11",11.3,4.1,3,57.8,93.7,1999-11-15,"Nov","hurn"
"516",1999,"12",9.2,1.6,10,180.6,81.5,1999-12-15,"Dec","hurn"
"517",2000,"1",8.8,0,17,39.2,86.5,2000-01-15,"Jan","hurn"
"518",2000,"2",10.6,2.7,8,85.6,104.3,2000-02-15,"Feb","hurn"
"519",2000,"3",12,2.9,9,30.2,140.1,2000-03-15,"Mar","hurn"
"520",2000,"4",12.2,3.9,5,150.6,155.2,2000-04-15,"Apr","hurn"
"521",2000,"5",17.4,8.4,0,88.1,214.9,2000-05-15,"May","hurn"
"522",2000,"6",19.1,10.5,0,38.6,205.2,2000-06-15,"Jun","hurn"
"523",2000,"7",20.9,11.2,0,42.8,223.3,2000-07-15,"Jul","hurn"
"524",2000,"8",22.5,11.7,0,25,219.6,2000-08-15,"Aug","hurn"
"525",2000,"9",19.5,11.1,0,112.8,138.6,2000-09-15,"Sep","hurn"
"526",2000,"10",15,7.1,0,180.2,107.1,2000-10-15,"Oct","hurn"
"527",2000,"11",11.3,3.3,6,201.6,89.2,2000-11-15,"Nov","hurn"
"528",2000,"12",9.2,4.4,7,197.4,42.6,2000-12-15,"Dec","hurn"
"529",2001,"1",7.9,0.8,15,141.2,89.7,2001-01-15,"Jan","hurn"
"530",2001,"2",9.4,1.2,15,83.2,91.4,2001-02-15,"Feb","hurn"
"531",2001,"3",9.9,3.4,5,135,72.3,2001-03-15,"Mar","hurn"
"532",2001,"4",12.3,4.4,4,73.8,141.8,2001-04-15,"Apr","hurn"
"533",2001,"5",18,6.8,0,23.4,241.5,2001-05-15,"May","hurn"
"534",2001,"6",19.9,8.8,0,31.8,271.3,2001-06-15,"Jun","hurn"
"535",2001,"7",22.3,12,0,54.8,253.9,2001-07-15,"Jul","hurn"
"536",2001,"8",21.6,12.3,0,48,207.5,2001-08-15,"Aug","hurn"
"537",2001,"9",19,9.6,0,46.4,161.5,2001-09-15,"Sep","hurn"
"538",2001,"10",17,11,0,150.4,97.6,2001-10-15,"Oct","hurn"
"539",2001,"11",11.6,2.6,10,35.4,97.8,2001-11-15,"Nov","hurn"
"540",2001,"12",7.8,-0.4,20,28.4,107.4,2001-12-15,"Dec","hurn"
"541",2002,"1",9.9,3,10,77.6,42.8,2002-01-15,"Jan","hurn"
"542",2002,"2",11,4.4,6,101.2,78.4,2002-02-15,"Feb","hurn"
"543",2002,"3",12.1,3.6,7,50.2,105.7,2002-03-15,"Mar","hurn"
"544",2002,"4",15,4.7,2,38.8,225.3,2002-04-15,"Apr","hurn"
"545",2002,"5",16.3,8.1,0,84.2,203.1,2002-05-15,"May","hurn"
"546",2002,"6",18.4,10,0,39.4,188.9,2002-06-15,"Jun","hurn"
"547",2002,"7",20.7,11.6,0,71.4,189.2,2002-07-15,"Jul","hurn"
"548",2002,"8",21.8,12,0,68.4,199.2,2002-08-15,"Aug","hurn"
"549",2002,"9",20,8.9,0,49.4,196.2,2002-09-15,"Sep","hurn"
"550",2002,"10",15.2,6.9,3,105.2,110.7,2002-10-15,"Oct","hurn"
"551",2002,"11",13,6.9,0,234.6,65,2002-11-15,"Nov","hurn"
"552",2002,"12",9.3,4.7,4,135.8,44.1,2002-12-15,"Dec","hurn"
"553",2003,"1",8.4,0.8,14,81.4,107.2,2003-01-15,"Jan","hurn"
"554",2003,"2",8.6,0.8,15,43,101.2,2003-02-15,"Feb","hurn"
"555",2003,"3",13.1,2.8,10,28.8,166.3,2003-03-15,"Mar","hurn"
"556",2003,"4",15.2,4,8,17.2,200.4,2003-04-15,"Apr","hurn"
"557",2003,"5",16.2,7.4,0,53,215.3,2003-05-15,"May","hurn"
"558",2003,"6",20.6,11,0,50.2,234.7,2003-06-15,"Jun","hurn"
"559",2003,"7",22,12.9,0,65.8,209.4,2003-07-15,"Jul","hurn"
"560",2003,"8",24.9,12.7,0,28.8,228.7,2003-08-15,"Aug","hurn"
"561",2003,"9",20.3,7.9,1,7.4,172.5,2003-09-15,"Sep","hurn"
"562",2003,"10",14.8,4.8,5,81.8,138.5,2003-10-15,"Oct","hurn"
"563",2003,"11",12.5,5,5,164.4,76.6,2003-11-15,"Nov","hurn"
"564",2003,"12",9.5,2.5,9,98.6,56.5,2003-12-15,"Dec","hurn"
"565",2004,"1",9.3,2.6,10,103.4,66.8,2004-01-15,"Jan","hurn"
"566",2004,"2",8.9,2,11,35.4,85.1,2004-02-15,"Feb","hurn"
"567",2004,"3",10.8,2.4,10,51.6,117.7,2004-03-15,"Mar","hurn"
"568",2004,"4",13.6,4.6,2,74.4,151,2004-04-15,"Apr","hurn"
"569",2004,"5",17.4,6.8,0,38.6,199.2,2004-05-15,"May","hurn"
"570",2004,"6",21.4,10.6,0,23.8,258.4,2004-06-15,"Jun","hurn"
"571",2004,"7",21.2,11.6,0,46,179.2,2004-07-15,"Jul","hurn"
"572",2004,"8",22.1,13.1,0,75.2,195.3,2004-08-15,"Aug","hurn"
"573",2004,"9",20.3,11.2,0,52.2,176.4,2004-09-15,"Sep","hurn"
"574",2004,"10",15,7.2,0,154.2,90.2,2004-10-15,"Oct","hurn"
"575",2004,"11",11.7,4.6,4,27.8,54,2004-11-15,"Nov","hurn"
"576",2004,"12",9.1,1,16,72.8,50.4,2004-12-15,"Dec","hurn"
"577",2005,"1",9.7,3.1,6,55.2,62.1,2005-01-15,"Jan","hurn"
"578",2005,"2",7.8,1.4,12,16,68.3,2005-02-15,"Feb","hurn"
"579",2005,"3",11.5,3.2,9,48.2,103.8,2005-03-15,"Mar","hurn"
"580",2005,"4",13.8,4.9,5,54.8,158.2,2005-04-15,"Apr","hurn"
"581",2005,"5",16.1,6.9,1,35.2,210.2,2005-05-15,"May","hurn"
"582",2005,"6",20.6,11,0,57.8,225.3,2005-06-15,"Jun","hurn"
"583",2005,"7",22,12.8,0,53.8,218.7,2005-07-15,"Jul","hurn"
"584",2005,"8",22,10.6,0,47.2,279.3,2005-08-15,"Aug","hurn"
"585",2005,"9",20.8,10.1,0,31.4,175.1,2005-09-15,"Sep","hurn"
"586",2005,"10",17.1,10.4,0,112.4,89.3,2005-10-15,"Oct","hurn"
"587",2005,"11",10.8,1.5,14,71.6,101.9,2005-11-15,"Nov","hurn"
"588",2005,"12",8.6,-1,20,71.6,71.5,2005-12-15,"Dec","hurn"
"589",2006,"1",8,1.6,12,20,74.3,2006-01-15,"Jan","hurn"
"590",2006,"2",7.2,0.3,13,59.6,66.3,2006-02-15,"Feb","hurn"
"591",2006,"3",9.3,2.2,9,64.5,101,2006-03-15,"Mar","hurn"
"592",2006,"4",13.7,4.8,5,27.8,153.2,2006-04-15,"Apr","hurn"
"593",2006,"5",16.7,8.3,0,96.7,163,2006-05-15,"May","hurn"
"594",2006,"6",21.4,10.4,0,15.6,272.3,2006-06-15,"Jun","hurn"
"595",2006,"7",25.5,13.4,0,55.5,307,2006-07-15,"Jul","hurn"
"596",2006,"8",22.1,13,0,16.2,176.6,2006-08-15,"Aug","hurn"
"597",2006,"9",21.3,12.6,0,43.6,155.4,2006-09-15,"Sep","hurn"
"598",2006,"10",17.4,10.2,0,129,82.4,2006-10-15,"Oct","hurn"
"599",2006,"11",13.1,4,8,126.4,103.1,2006-11-15,"Nov","hurn"
"600",2006,"12",9.9,4,8,117,59.5,2006-12-15,"Dec","hurn"
"601",2007,"1",10.4,4.6,4,80.8,58.5,2007-01-15,"Jan","hurn"
"602",2007,"2",10.2,3.8,8,112.4,81.4,2007-02-15,"Feb","hurn"
"603",2007,"3",12.3,3,7,69.2,174.3,2007-03-15,"Mar","hurn"
"604",2007,"4",18.5,5.6,2,4.8,248.6,2007-04-15,"Apr","hurn"
"605",2007,"5",17.7,8.5,0,103.4,204.1,2007-05-15,"May","hurn"
"606",2007,"6",19.8,12,0,97.4,169.6,2007-06-15,"Jun","hurn"
"607",2007,"7",19.9,11.7,0,118.6,175.3,2007-07-15,"Jul","hurn"
"608",2007,"8",20.9,10.8,0,44,218.8,2007-08-15,"Aug","hurn"
"609",2007,"9",19.5,8.9,0,28.4,160.8,2007-09-15,"Sep","hurn"
"610",2007,"10",15.6,6.5,2,33.4,108.1,2007-10-15,"Oct","hurn"
"611",2007,"11",12,2.7,8,108.4,87.3,2007-11-15,"Nov","hurn"
"612",2007,"12",9.2,1.9,12,86.9,53.6,2007-12-15,"Dec","hurn"
"613",2008,"1",10.5,3.4,6,114.8,48.8,2008-01-15,"Jan","hurn"
"614",2008,"2",10.9,-0.5,18,38.6,131.3,2008-02-15,"Feb","hurn"
"615",2008,"3",10.9,2.9,8,95.6,109.8,2008-03-15,"Mar","hurn"
"616",2008,"4",13.3,3.8,7,74.6,198.6,2008-04-15,"Apr","hurn"
"617",2008,"5",19.3,9.1,0,82.6,188.2,2008-05-15,"May","hurn"
"618",2008,"6",19.6,9.8,0,40,240.2,2008-06-15,"Jun","hurn"
"619",2008,"7",21.1,12,0,72.6,210.2,2008-07-15,"Jul","hurn"
"620",2008,"8",19.9,13.2,0,77.8,116,2008-08-15,"Aug","hurn"
"621",2008,"9",18.4,9,0,93.2,129.9,2008-09-15,"Sep","hurn"
"622",2008,"10",14.6,5.1,5,79.8,118.5,2008-10-15,"Oct","hurn"
"623",2008,"11",11.1,4.6,5,83.4,48,2008-11-15,"Nov","hurn"
"624",2008,"12",7.7,-0.2,17,45,82.3,2008-12-15,"Dec","hurn"
"625",2009,"1",7.1,-0.4,19,96.6,66.4,2009-01-15,"Jan","hurn"
"626",2009,"2",8.3,1,11,88.6,63.7,2009-02-15,"Feb","hurn"
"627",2009,"3",12.3,1.4,15,44,166.1,2009-03-15,"Mar","hurn"
"628",2009,"4",14.2,5.1,2,50,174.6,2009-04-15,"Apr","hurn"
"629",2009,"5",17.7,7.7,0,26.2,217.2,2009-05-15,"May","hurn"
"630",2009,"6",21,10.2,0,61,230.8,2009-06-15,"Jun","hurn"
"631",2009,"7",20.4,13,0,75,187.3,2009-07-15,"Jul","hurn"
"632",2009,"8",21.2,12.4,0,28.6,181.4,2009-08-15,"Aug","hurn"
"633",2009,"9",19.8,9.4,0,40.6,171.1,2009-09-15,"Sep","hurn"
"634",2009,"10",16.3,8.2,1,79.4,92,2009-10-15,"Oct","hurn"
"635",2009,"11",12.9,6.9,0,163.2,69.3,2009-11-15,"Nov","hurn"
"636",2009,"12",7.6,-0.2,19,147.2,74.4,2009-12-15,"Dec","hurn"
"637",2010,"1",5.2,-2.1,20,60,69.5,2010-01-15,"Jan","hurn"
"638",2010,"2",7.3,0.6,9,76.4,60.1,2010-02-15,"Feb","hurn"
"639",2010,"3",10.5,2,11,72,120.9,2010-03-15,"Mar","hurn"
"640",2010,"4",14.6,2.8,5,34.4,246.3,2010-04-15,"Apr","hurn"
"641",2010,"5",17,5.5,2,15.8,189.7,2010-05-15,"May","hurn"
"642",2010,"6",22,9.2,0,28.6,278.8,2010-06-15,"Jun","hurn"
"643",2010,"7",22.8,13.3,0,34,166.4,2010-07-15,"Jul","hurn"
"644",2010,"8",21,11.2,0,94.8,105.2,2010-08-15,"Aug","hurn"
"645",2010,"9",19,9,0,58.2,123.7,2010-09-15,"Sep","hurn"
"646",2010,"10",15.6,6.5,7,65.2,116.4,2010-10-15,"Oct","hurn"
"647",2010,"11",9.8,2.7,12,107.4,57.9,2010-11-15,"Nov","hurn"
"648",2010,"12",3.9,-3.4,27,60.4,27.5,2010-12-15,"Dec","hurn"
"649",2011,"1",7.7,1.8,9,95.6,52.3,2011-01-15,"Jan","hurn"
"650",2011,"2",10.4,3,8,75.8,42.8,2011-02-15,"Feb","hurn"
